Title,Geek Rating,Avg Rating,Num Ratings
Age of Heroes,5.51,5.83,34
8401,5.51,5.57,399
L'Attaque,5.51,5.82,37
WobBally,5.51,5.72,38
Who's in the Bag,5.51,5.84,36
Topas,5.51,5.6,95
15861,5.51,5.53,339
RPGQuest: The Knights Templar,5.51,8.05,42
9986,5.51,5.81,54
19859,5.509,5.59,522
13039,5.509,5.75,37
Mastermind Challenge,5.509,5.78,31
7864,5.509,5.61,75
9887,5.509,6.64,165
8870,5.509,5.56,1198
Maask,5.509,5.76,38
16819,5.509,5.88,34
Stratego: Transformers,5.509,5.77,35
War in the Falklands,5.509,5.82,56
"Chancellorsville: Pinnacle of Victory, April 30 - May 5, 1863",5.509,5.92,31
Suppenkasper,5.509,5.59,96
11238,5.509,5.57,349
UNO Hearts,5.509,5.69,113
7953,5.509,5.78,48
13823,5.509,5.69,55
9876,5.509,5.67,53
19070,5.509,5.77,51
Faulpelz,5.509,5.67,54
2033,5.509,5.81,37
19914,5.509,5.66,107
The Hundred Years War,5.509,5.92,41
Banana Bandits,5.509,5.96,48
19102,5.509,5.73,38
8925,5.509,5.66,54
4702,5.509,5.61,205
5629,5.509,5.89,71
Remmi Demmi,5.509,5.76,47
20284,5.509,5.86,35
2908,5.509,5.69,177
Cup-A-Cup,5.509,5.77,32
549,5.509,5.54,232
Weapons & Warriors: Power Catapult Set,5.509,5.68,38
Shoot The Moon,5.509,5.83,32
3589,5.509,5.73,52
House of Horrors,5.509,5.67,30
20291,5.509,5.57,195
20376,5.509,5.62,61
"Kipp, Kipp, Ahoi!",5.509,5.69,50
Dabble,5.509,5.81,43
15094,5.509,5.68,143
5148,5.509,5.62,66
G.Nome,5.509,5.69,43
18612,5.509,5.57,224
The Atlanta Campaign,5.509,5.82,43
17,5.509,5.71,74
Troia,5.509,5.6,132
17371,5.509,5.74,96
12053,5.509,5.79,39
17180,5.509,5.58,97
StarGate,5.509,5.64,66
Yamy,5.508,5.74,32
Origin of Failing Water,5.508,5.61,70
Zomax,5.508,5.72,37
Math Dice,5.508,5.62,64
Crossbows and Cannon,5.508,5.76,44
RevoltaaA,5.508,5.67,79
2049,5.508,5.56,292
Frankenstein,5.508,5.75,36
Manhunt,5.508,5.73,41
Cirondo,5.508,5.62,68
Comeback,5.508,5.75,32
Blackrock Castle,5.508,5.71,34
12215,5.508,5.65,94
The Red Dragon's Lair,5.508,7.13,35
Alfapet,5.508,5.62,335
Monkeyland,5.508,5.7,38
7913,5.508,5.78,44
Narnia Risk Junior,5.508,5.62,88
Air Alliance,5.508,5.7,37
20121,5.508,5.66,57
9644,5.508,5.95,55
Epic Roll,5.508,6.08,44
Red Baron,5.508,5.8,39
Korea: The Mobile War,5.508,5.82,52
16768,5.508,5.53,248
Rush Hour Shift,5.508,5.97,46
Take It!,5.508,5.73,31
20362,5.508,5.61,141
13181,5.508,5.73,47
Thrill,5.508,5.7,38
Zombie Island,5.508,5.6,47
14685,5.508,5.59,147
Bombay Bazar,5.508,5.53,92
12226,5.508,5.79,31
Lokus,5.508,5.72,58
14069,5.508,5.61,134
Kalahen,5.508,5.75,62
"Red Sun/Red Star: The Nomonhan Campaign, 1939",5.508,5.72,53
3180,5.508,5.67,99
Tide of Fortune,5.508,6.08,32
Kombat Kittens,5.508,5.78,32
10267,5.508,5.75,34
12993,5.508,5.78,36
19406,5.508,5.73,37
Realm of Heroes,5.508,5.77,31
6128,5.508,5.65,40
Upwords Deluxe,5.508,5.67,60
Miskatonic Madness,5.508,5.74,42
Exit,5.508,5.89,45
14106,5.508,5.59,33
5106,5.508,5.77,37
Port of Piraeus,5.508,5.91,36
Mines of the Sacred Dragon,5.508,5.88,31
Over the Top! The Battles of Verdun & Lemberg,5.508,5.82,36
8972,5.508,5.64,91
War of the States: Chickamauga & Chattanooga,5.508,5.63,52
7156,5.508,5.55,428
13731,5.508,5.71,56
Condottieri: The Battle of Castagnaro,5.507,6.04,32
6167,5.507,5.62,32
The Haunted Clock Tower,5.507,5.6,75
3798,5.507,5.76,52
Asia Crossroads,5.507,5.89,33
Tooor!,5.507,5.6,70
Superpowers at War,5.507,5.86,31
bOOLeO,5.507,5.76,33
Tic Talk,5.507,5.74,48
Sail Away,5.507,5.64,33
15684,5.507,5.93,70
14175,5.507,5.68,140
2255,5.507,5.66,38
Hook!,5.507,5.6,126
Robotanks,5.507,5.76,34
Grunwald 1410,5.507,5.82,34
14574,5.507,5.61,95
18146,5.507,5.71,38
14742,5.507,5.6,53
11447,5.507,5.62,136
12504,5.507,5.83,43
6396,5.507,5.52,326
Loaded Questions: Adult Version,5.507,5.74,121
3684,5.507,5.55,714
13053,5.507,5.76,44
10970,5.507,5.6,74
Rommel at Gazala,5.507,5.55,33
Bunker Hill,5.507,5.7,56
12681,5.507,5.74,30
12937,5.507,5.69,33
Mukden: Climax of the Russo-Japanese War,5.507,5.78,38
Napoleon's Later Battles I,5.507,5.67,34
163,5.507,5.65,216
15823,5.507,5.52,484
Last Mouse Lost,5.507,5.64,44
Rotundo,5.507,5.56,95
11926,5.507,5.56,89
4475,5.507,5.58,105
Take a Train,5.507,5.69,51
9348,5.507,5.58,169
Sink the Bismarck,5.507,5.7,43
219,5.507,5.58,231
Treasure of the Pharaohs,5.507,6.02,33
Phantom Rummy,5.507,5.76,35
13628,5.507,5.66,35
5036,5.507,5.59,70
6040,5.507,5.61,243
7819,5.507,5.66,95
2866,5.507,5.63,165
7717,5.507,5.68,72
Chancellorsville (first edition),5.507,5.74,45
Wikipedia: The Game About Everything,5.506,5.5,49
4853,5.506,5.62,71
13063,5.506,5.57,106
Maccabees,5.506,7.04,31
897,5.506,6.11,77
Schraube Locker,5.506,5.81,32
Jena,5.506,5.92,36
7890,5.506,5.75,41
Magellan,5.506,5.94,43
16335,5.506,5.65,72
Hai-Alarm!!!,5.506,5.57,169
3609,5.506,5.53,94
Argue,5.506,5.83,37
Siege at Peking,5.506,5.8,49
12473,5.506,5.52,78
Tetris,5.506,5.65,64
20051,5.506,5.67,70
20077,5.506,5.7,35
Schwarzmarkt,5.506,5.57,84
5663,5.506,5.53,219
12919,5.506,5.68,44
Shadow Era,5.506,5.56,62
7507,5.506,5.66,100
Balkan Hell,5.506,5.95,30
Wahoo!,5.506,5.92,31
Quest for the Auburn Pelt: A PageQuest Game,5.506,5.86,32
4608,5.506,5.6,54
Der Goldene Kompass,5.506,5.54,212
The Train Game,5.506,5.6,58
Twilight's Last Gleaming II,5.506,5.82,31
Bayon,5.506,5.58,165
9321,5.506,5.53,235
18697,5.506,5.71,57
Rocket Jockey,5.506,5.54,122
10146,5.506,5.55,167
Game Developerz,5.506,5.46,53
11927,5.506,5.54,163
Encounters,5.506,5.7,46
Bania,5.506,5.65,36
18765,5.506,5.67,54
Cactus Throne: The Mexican War of 1862-1867,5.506,5.8,42
14097,5.506,5.76,65
Khan: The Rise of the Mongols,5.506,5.67,46
Quartex,5.506,6.29,35
8243,5.506,5.55,331
8335,5.506,5.64,57
Wabbit's Wevenge,5.506,5.52,98
11346,5.506,5.57,75
15354,5.506,5.71,77
Balance of Power,5.506,5.77,93
4994,5.506,6.12,43
The Fastest Gun,5.506,5.63,49
12621,5.506,5.55,373
Kuh Vadis,5.506,5.7,33
Diam's,5.506,5.65,33
Race to the Meuse,5.506,5.76,51
The Black Rose,5.506,5.99,46
Code Name: Sector,5.506,5.66,70
Making Profit: The Boardgame,5.506,5.61,48
20400,5.506,5.71,63
Panzer Pranks,5.505,5.51,36
13511,5.505,5.72,40
13935,5.505,5.58,120
15574,5.505,5.58,70
It from the Pit,5.505,5.59,40
Monopoly: The Heirloom Edition,5.505,5.44,52
341,5.505,6.47,41
7715,5.505,5.88,90
12145,5.505,5.55,245
6600,5.505,5.54,354
7406,5.505,5.68,65
7545,5.505,5.59,248
15058,5.505,5.54,148
10051,5.505,5.6,33
7832,5.505,5.7,84
Die Schlangen von Delhi,5.505,5.59,63
11821,5.505,5.56,352
Kesselschlacht,5.505,5.6,45
Gazza! The Game,5.505,5.55,153
Million Dollars But... The Game,5.505,5.63,94
17926,5.505,5.61,41
Canopy Walk,5.505,5.63,66
Out of Mine!,5.505,5.56,75
4061,5.505,5.73,75
"Baton Rouge: Street Fighting in the Louisiana Capital, August 5,1862",5.505,5.68,60
8688,5.505,5.57,71
3940,5.505,5.81,57
The Forgotten War: Korea,5.505,5.78,32
The Terminator: CCG,5.505,5.78,36
Amnesia,5.505,5.64,37
13627,5.505,5.59,31
"Eastwall: Battles for the Dnepr, September 1943 - February 1944",5.505,5.78,32
Cardline: Marvel,5.505,5.58,133
13807,5.505,5.64,32
2576,5.505,5.7,57
9718,5.505,5.63,115
11148,5.505,5.55,1242
Flying Circus,5.505,5.82,46
Counting Zzzzs,5.505,5.64,77
17479,5.505,5.55,540
Life's a Pitch,5.505,5.66,36
Casbah,5.505,5.64,30
Tops,5.505,5.6,41
1830,5.505,5.52,244
Outburst Bible Edition,5.505,5.54,47
Escalado,5.505,5.73,43
The Last Panzer Victory,5.505,5.64,30
Mine!,5.505,5.53,47
4330,5.505,5.71,53
Waz Baraz,5.505,5.58,75
U.F.O.s,5.504,5.61,39
15713,5.504,5.59,115
18773,5.504,5.92,31
Doktor Igel,5.504,5.74,31
Cluedo Chocolate Edition,5.504,5.8,44
Don't Wake the Dragon!,5.504,5.8,40
Flea Market,5.504,5.63,70
Weapons & Warriors: Lashout Launcher,5.504,5.9,39
14732,5.504,5.59,39
Warangel Card Game,5.504,6.03,46
Scotland the Brave,5.504,5.66,45
16440,5.504,5.64,75
Husch Husch kleine Hexe,5.504,5.58,48
15552,5.504,5.67,55
Monster Laundry,5.504,5.7,32
20119,5.504,5.64,45
Demon's Run,5.504,5.6,46
10772,5.504,5.54,100
Trivial Pursuit: Genus VI,5.504,5.66,79
Groovy Pips,5.504,5.67,30
Field Marshal,5.504,5.67,59
7344,5.504,5.56,445
1612,5.504,5.55,58
The Fall of South Vietnam,5.504,5.7,34
Angry Dice,5.504,5.6,86
18648,5.504,5.6,37
Twist of Fate,5.504,5.56,55
Taste of Poland,5.504,5.65,82
Kerrunch,5.504,5.5,32
TimeBomb II,5.504,5.62,30
2569,5.504,5.83,35
7448,5.504,5.67,42
United Square,5.504,5.75,57
11128,5.504,5.66,38
Campaigns in the Valley,5.504,5.7,39
14123,5.504,5.5,124
"Warlords: China in Disarray, 1916-1950",5.504,5.62,73
Die kleinen Drachenritter,5.504,5.63,47
Pussy Cat,5.504,5.55,77
Bonanza,5.504,5.93,31
Michelangelo,5.504,5.64,44
11576,5.504,5.51,61
Electronic Catch Phrase: Music Edition,5.504,5.65,71
18598,5.504,5.54,208
Jetpack Unicorn,5.504,5.64,33
Hoverkraft,5.504,5.61,30
Claim to Fame,5.504,5.6,36
13535,5.503,5.65,44
12374,5.503,5.6,90
18911,5.503,5.57,56
Bzura 1939,5.503,5.63,49
Click Clack,5.503,5.53,81
Cavemen Playing With Fire,5.503,5.78,56
Joomba!,5.503,5.63,49
Tank Commander: The Eastern Front Edition,5.503,5.81,34
Seega,5.503,5.6,31
Never Call Retreat,5.503,5.73,33
Transsib,5.503,5.59,34
9935,5.503,5.53,1029
17547,5.503,5.52,325
Babuschka,5.503,5.54,42
19020,5.503,5.57,62
Eollis: Pirates des Vents,5.503,5.74,47
Material World,5.503,5.49,75
15478,5.503,5.58,319
14756,5.503,5.7,37
CooCoo the Rocking Clown!,5.503,5.62,88
Die kleine Hexe,5.503,5.64,44
The Really Nasty Motor Racing Game,5.503,5.53,50
Moon Base Clavius,5.503,5.81,36
The Big Fat Tomato Game,5.503,5.6,51
Rally Up!,5.503,5.65,60
18818,5.503,5.54,216
Operation Apocalypse,5.503,5.8,39
Obsession,5.503,5.57,40
Army of Darkness,5.503,5.58,89
Monopoly: World of Warcraft Collector's Edition,5.503,5.74,103
2880,5.503,5.56,117
Fishy,5.503,5.59,61
Monopoly: Family Game Night Championship Edition,5.503,5.45,30
18122,5.503,5.54,111
Civil War,5.503,5.64,48
Fackel+Keule,5.503,6.23,32
Zama: Triumph of the Roman Way of War,5.503,5.54,63
Buffalo,5.503,6.22,32
Worldbeater,5.503,5.77,30
Killer Angels,5.503,5.71,31
Ducks in a Row,5.503,5.58,31
13480,5.503,5.62,32
9429,5.503,5.55,55
Pinocchio: True or False,5.503,5.57,37
Baha,5.503,5.65,40
Inspector Higgins,5.503,5.63,39
11553,5.503,5.68,39
10043,5.503,5.53,90
Blockers! The Card Game,5.503,5.63,48
8546,5.503,5.58,31
Alien Contact,5.503,5.73,39
Verrat!,5.503,5.5,39
Legend of Camelot,5.503,5.56,41
13329,5.503,5.58,64
14432,5.503,5.53,94
Vendetta,5.503,5.57,55
Dubious Alliance Fantasy Card Trading Game,5.503,6.54,33
3304,5.503,5.58,394
Batman: Gotham City Mystery,5.502,5.6,65
Trivial Pursuit DVD Disney Edition,5.502,5.65,37
5079,5.502,5.7,44
Ponder,5.502,5.6,43
13899,5.502,5.53,174
15865,5.502,5.51,132
SS Panzer: Bloodbath at Kursk,5.502,5.58,55
Mermaid Beach,5.502,5.83,43
CLASH: Jihad vs. McWorld,5.502,5.53,132
Constellation,5.502,5.69,38
The Banner Saga: Warbands,5.502,5.7,46
1684,5.502,5.56,37
Lunte,5.502,5.56,37
4472,5.502,5.52,89
Dragon Ball Z CCG,5.502,5.66,79
Wellington Vs Massena,5.502,5.66,41
1869,5.502,5.53,481
6115,5.502,5.55,31
Ostfriesenlauf,5.502,5.56,31
Battle of the Five Armies,5.502,5.7,32
Charge it!,5.502,5.64,56
10770,5.502,5.49,34
ElfQuest Adventure Game,5.502,5.61,37
Der Weg nach Drakonia,5.502,5.48,87
13850,5.502,5.56,40
8613,5.502,5.6,115
13141,5.502,5.54,46
Viewpoint,5.502,5.9,57
16688,5.502,5.54,210
Urban Panic,5.502,5.47,89
13347,5.502,5.57,103
Skip-Bo junior,5.502,5.58,50
20411,5.502,5.55,40
16426,5.502,7.54,46
Fast Lane,5.502,5.55,36
Hey Froggy!,5.502,5.67,37
The Road To Vicksburg: The Battle of Champion Hill,5.502,5.6,46
Space Blast,5.502,5.54,47
North Sea Oil,5.502,5.54,47
Heavy Gear Fighter,5.502,5.63,37
11554,5.502,5.55,32
14856,5.502,5.91,44
18923,5.502,5.54,39
Chromino,5.502,5.52,243
For Fame & Fortune,5.502,5.61,39
12497,5.502,5.68,33
Spooky Castle,5.502,5.86,35
Beyblade,5.502,5.54,39
Game of Dracula,5.502,5.47,57
Space Master: Star Strike,5.502,5.55,30
Festival,5.502,5.56,35
Rifle & Saber,5.502,5.74,37
2838,5.502,5.56,52
HeroCard Champion of New Olympia,5.502,5.65,57
Lankhmar,5.502,5.63,38
14092,5.502,5.72,36
7764,5.502,5.54,33
A Dark and Bloody Ground,5.502,5.51,42
Rooster Booster,5.501,5.56,62
4792,5.501,5.53,64
12387,5.501,5.53,39
14942,5.501,5.54,468
The Touch,5.501,5.54,32
2432,5.501,5.51,56
History's Mysteries Card Game,5.501,5.52,58
7541,5.501,5.59,37
Mucca Pazza,5.501,5.52,66
Grill Party,5.501,5.6,105
Yu-Gi-Oh! DungeonDice Monsters,5.501,5.71,84
8211,5.501,5.54,39
PsychoPet: The Nutty Pet Clinic,5.501,5.5,61
18101,5.501,5.85,53
15775,5.501,5.56,45
Pitch Fleet,5.501,5.54,32
15513,5.501,5.53,143
12616,5.501,5.59,55
The Best of TV and Movies,5.501,5.62,57
Atlantis Treasure,5.501,5.62,80
The Warriors of Batak,5.501,5.72,36
8540,5.501,5.76,39
11174,5.501,5.5,431
Pustekuchen,5.501,5.53,38
Play on Wordz,5.501,5.58,45
2630,5.501,5.67,53
Das Kollier,5.501,5.53,59
18725,5.501,5.68,69
Option,5.501,5.56,70
3652,5.501,5.65,84
This Big!,5.501,5.52,49
11453,5.501,5.61,116
3307,5.501,5.49,66
8749,5.501,5.52,272
13111,5.501,5.55,126
5397,5.501,5.52,33
Halli Galli Junior,5.501,5.51,97
8608,5.501,5.65,54
342,5.501,5.53,144
20498,5.501,5.52,52
Pompeii: The Last Days,5.501,5.57,52
4510,5.501,5.56,223
Huntik: Secrets and Seekers Trading Card Game,5.501,5.73,33
15571,5.501,5.6,47
7480,5.501,5.59,228
Utter Nonsense,5.501,5.68,84
11014,5.501,5.7,149
10689,5.501,5.5,327
El Luchador Fantastico Grande,5.501,5.84,30
Legend of Heroes,5.501,5.65,41
Dr. Hrubec,5.501,5.64,43
15399,5.501,5.6,57
18836,5.501,5.57,570
Stockers!,5.501,5.4,47
Burp,5.501,5.49,103
13530,5.501,5.62,104
HOP!,5.5,5.47,77
Dipole,5.5,5.51,37
Saratoga: 1777,5.5,5.4,32
Ovo,5.5,5.49,57
7371,5.5,5.5,97
615,5.5,5.5,158
High Hand,5.5,5.47,35
Birth of a Nation,5.5,5.65,31
Empires at War,5.5,5.44,48
Pain Doctors: The Game of Recreational Surgery,5.5,5.63,40
6903,5.5,5.61,65
Take a Chance,5.5,5.55,32
Bag-O-Loot,5.5,5.9,45
18221,5.5,5.56,54
Nessie Hunt,5.5,5.49,41
Captain Pirate,5.5,5.51,44
3437,5.5,5.5,31
The Bird Told Me To Do It,5.5,5.6,46
13018,5.5,5.56,126
Quack in the Box,5.5,5.63,30
14736,5.5,5.6,99
8085,5.5,5.56,148
Hexxagon,5.5,5.56,102
16506,5.5,5.5,32
13918,5.5,5.6,192
UFOs! Fritten aus dem All,5.5,5.5,42
NCIS: The Board Game,5.5,5.69,33
12243,5.5,5.54,171
Easy School,5.5,5.72,109
17453,5.5,5.66,37
8504,5.5,5.55,55
Hepta,5.5,5.49,36
Kampf um Rom,5.5,5.49,30
7356,5.5,5.45,55
Monopoly Hotels,5.5,5.41,47
Yut Nori,5.5,5.65,62
8793,5.5,5.5,240
Seven Days Battles,5.5,5.55,48
Take 5,5.5,5.58,46
Putsch,5.5,5.52,78
9726,5.5,5.56,34
12589,5.499,5.53,88
Win/Lose Revolution,5.499,5.59,50
Gotcha!,5.499,5.49,40
Zombeasts,5.499,5.67,42
14359,5.499,5.51,102
20496,5.499,6.01,64
Don't You Forget It,5.499,5.46,44
The Arabian Pots,5.499,5.48,37
Chocobo's Crystal Hunt,5.499,5.85,34
18745,5.499,5.6,144
5723,5.499,5.46,59
15089,5.499,5.57,343
15037,5.499,5.53,63
Equate,5.499,5.51,82
2323,5.499,5.54,47
9703,5.499,6.19,55
15284,5.499,5.49,63
15794,5.499,5.47,31
All-Pro Football,5.499,5.47,30
Chelsea,5.499,5.52,57
7620,5.499,5.52,235
6443,5.499,5.7,128
The Battle of Agincourt,5.499,5.6,36
Spice Navigator,5.499,5.53,31
3130,5.499,5.48,32
Scene It? Harry Potter Second Edition,5.499,5.5,76
11791,5.499,5.77,49
17034,5.499,5.54,80
The Drive on Metz (first edition),5.499,5.69,30
4781,5.499,5.58,76
Meins!,5.499,5.47,43
3908,5.499,5.53,77
Toppling the Reich,5.499,5.47,35
Titus Tentacle,5.499,5.46,32
8238,5.499,5.43,57
Attack Force,5.499,5.6,47
11450,5.499,5.55,521
Mini Chuck-it Chicken!,5.499,5.49,46
Neuron,5.499,5.47,40
Les Cabanes de M'sieur Robinson,5.499,5.46,31
Transfer,5.499,5.46,30
2461,5.499,5.51,91
7407,5.498,5.5,117
8797,5.498,5.58,39
Das Pferd von Troja,5.498,5.47,51
Zogar's Gaze,5.498,5.64,133
16996,5.498,5.52,105
OMG,5.498,5.64,65
6612,5.498,5.53,204
6402,5.498,5.87,88
9769,5.498,5.62,105
12537,5.498,5.49,36
Mad QUAO,5.498,5.5,36
Big Foot,5.498,5.63,50
19073,5.498,5.61,72
Titan Strike!,5.498,5.43,62
Raise the Roof,5.498,5.54,40
Grand Tribunal,5.498,5.49,87
4020,5.498,5.57,364
Teratozoic,5.498,5.59,33
Stingy,5.498,5.41,59
12534,5.498,5.47,52
7413,5.498,5.75,51
Space Sheep!,5.498,5.5,193
14783,5.498,5.57,97
Massilia,5.498,5.51,201
Full House,5.498,5.63,98
Hang Four,5.498,5.45,35
610,5.498,5.45,34
Keezbord,5.498,5.63,41
338,5.498,5.65,62
Dragi Drache,5.498,5.44,34
Icebergs,5.498,5.46,55
The Baton Races of Yaz,5.498,5.44,63
11391,5.498,5.49,41
Lamborghini: The Official Race Game,5.498,5.57,34
Smugglers,5.498,5.55,89
Crisis: 2000,5.498,5.43,30
Karma,5.498,5.5,101
15827,5.498,5.54,119
10539,5.498,5.45,40
Port Arthur: The Russo-Japanese War,5.498,5.53,82
13812,5.498,5.47,31
Rubout,5.498,5.56,60
18075,5.498,5.52,398
19304,5.498,5.52,93
12577,5.498,5.65,43
5944,5.498,5.45,41
TacDex: Pirates,5.498,5.6,34
18707,5.497,5.43,31
Khrysos Hunters,5.497,5.56,30
Isaac Asimov's Super Quiz,5.497,5.47,63
11221,5.497,5.5,51
13203,5.497,5.84,56
12386,5.497,5.57,147
The Jam,5.497,5.46,67
11482,5.497,5.53,120
Project KGB: The Double Agent,5.497,5.47,36
Bilekuosi,5.497,5.42,31
Carrotia,5.497,6.25,52
Such & Such,5.497,5.51,34
8186,5.497,5.41,33
10585,5.497,5.42,30
4585,5.497,5.59,32
Black Sheep and White Sheep,5.497,5.64,64
Galapa Go!,5.497,5.46,54
2905,5.497,5.45,67
16809,5.497,5.44,34
Tracks to Telluride,5.497,5.5,37
Macarthur: The Road to Bataan,5.497,5.57,30
Katego,5.497,5.46,68
6379,5.497,5.5,50
"Teufel, Teufel!",5.497,5.43,37
13366,5.497,5.64,65
The Italian Campaign: Salerno,5.497,5.57,58
1705,5.497,5.53,45
1605,5.497,5.43,32
Panda Head,5.497,5.42,47
13833,5.497,5.47,31
Bejeweled,5.497,5.51,55
Tito,5.497,5.61,127
Clontarf,5.497,5.52,66
Willi Wacker,5.497,5.48,56
Laborigines,5.497,5.43,46
Exploration,5.497,5.57,105
4515,5.497,5.43,98
With Sword and Shield,5.497,5.9,41
Cups,5.497,5.38,30
18386,5.497,5.44,31
4458,5.497,5.48,242
10606,5.497,5.41,32
Clash of Steel,5.497,5.53,51
Der grosse Gallier,5.497,5.46,60
The Forever War,5.497,5.43,42
2487,5.497,5.79,46
19919,5.497,5.46,37
16504,5.497,5.58,442
Backpacker,5.497,5.6,125
Repeat Pete!,5.497,5.36,34
Super 3,5.497,5.46,45
16789,5.496,5.5,251
Combots,5.496,5.53,42
10494,5.496,5.52,49
Cloak & Dagger,5.496,5.55,35
6819,5.496,5.36,55
Kingdom Quest,5.496,5.43,52
9229,5.496,5.58,116
18786,5.496,5.41,44
10085,5.496,5.37,47
11108,5.496,5.4,48
Chutes Away!!!!!,5.496,5.26,38
Empire (third edition),5.496,5.58,32
RisiKard!,5.496,5.38,30
13985,5.496,5.41,34
Cthulhu Mash,5.496,5.48,32
15692,5.496,5.56,133
Take the Cake,5.496,5.47,68
Monopoly: The Beatles Collector's Edition,5.496,5.25,57
1942,5.496,5.35,52
1006,5.496,5.48,128
6365,5.496,5.5,111
18813,5.496,5.55,183
Banditos,5.496,5.51,62
Czech Pub,5.496,5.46,50
13064,5.496,5.5,155
4655,5.496,5.66,33
16933,5.496,5.4,54
577,5.496,5.63,78
6544,5.496,5.26,42
Alcatraz,5.496,5.46,226
3142,5.496,5.55,170
Nomadi,5.496,5.38,46
Level Up,5.496,5.49,121
Siege,5.496,5.52,30
Civility,5.496,6.78,55
Star Wars Galactic Dice Game,5.496,5.42,49
Jailbreakers: Plan Your Escape,5.496,5.45,45
15264,5.496,5.59,2377
Shit!,5.495,5.5,100
NFL Rush Zone,5.495,5.46,47
4817,5.495,5.51,145
Chipleader,5.495,5.64,49
15367,5.495,5.48,37
Blackrock City,5.495,5.45,91
16521,5.495,5.47,35
Where in the World?,5.495,5.44,45
5625,5.495,5.67,35
3820,5.495,5.42,105
19272,5.495,5.7,42
Serpent Stones,5.495,5.64,44
Robotics,5.495,5.5,166
Saludos Amigos!,5.495,5.46,71
1863,5.495,5.46,50
Face-it,5.495,5.45,37
Schuss und Tor,5.495,5.42,54
Lifetime,5.495,5.42,35
Fruit Ninja Card Game,5.495,5.42,76
Dumb Ass,5.495,5.34,30
1082,5.495,5.48,121
1261,5.495,5.57,50
4918,5.495,5.49,164
I Will Survive,5.495,5.49,90
13688,5.495,5.3,40
13015,5.495,5.48,257
Quadtria,5.495,5.49,35
524,5.495,5.39,43
17284,5.495,5.33,43
9926,5.495,5.36,41
17811,5.495,5.5,163
Foxy,5.495,5.39,38
8766,5.495,5.57,34
3460,5.495,5.48,68
14750,5.495,5.48,163
13167,5.495,5.53,150
Horrific,5.495,5.55,32
7028,5.495,5.6,59
6427,5.495,5.54,160
17207,5.495,5.57,147
20187,5.495,5.51,594
15780,5.495,5.52,106
Aya,5.495,5.36,35
War in the Aegean,5.495,5.56,36
PornStar,5.495,5.47,33
Puls,5.494,5.18,30
Legie,5.494,5.54,96
ASAP,5.494,5.41,67
5041,5.494,5.46,79
Molecular: The Strategic Chemistry Tile Game,5.494,6.66,34
Die Jagd nach dem Gral,5.494,5.45,53
7877,5.494,5.47,56
Sicilia '43,5.494,5.5,46
Fish Fish,5.494,5.4,45
6963,5.494,5.46,68
18862,5.494,5.51,219
Scooby-doo! Expandable Card Game,5.494,5.37,42
Humpty Dumpty's Wall Game,5.494,5.42,41
7552,5.494,5.87,61
4993,5.494,5.5,55
Fleeced!,5.494,5.52,51
Monopoly: Nightmare Before Christmas Collector's Edition,5.494,5.83,58
Trivial Pursuit: The Beatles Collector's Edition,5.494,5.43,33
Scattergories Junior,5.494,5.38,50
6782,5.494,5.36,40
Take Off,5.494,5.43,86
16062,5.494,5.51,88
Aapep,5.494,5.41,65
Nmbrs!,5.494,5.38,47
Fantasyland,5.494,5.32,30
Code Sudoku,5.494,5.26,30
Diceball!,5.494,5.49,39
Don't Panic!,5.494,5.45,86
C&O/B&O,5.494,5.37,58
9179,5.494,5.55,40
14743,5.494,5.54,1247
14702,5.494,5.42,93
13040,5.494,5.43,56
Paititi,5.494,5.39,55
Droids,5.494,5.43,72
Mighty Warriors,5.493,5.31,39
11292,5.493,5.59,57
17439,5.493,5.39,60
14141,5.493,5.31,32
18159,5.493,5.91,47
Charades for Kids,5.493,5.36,48
Ex & Hopp,5.493,5.41,61
Fleet Admiral,5.493,5.31,31
Digit,5.493,5.48,127
Vittoria,5.493,5.45,34
Taki,5.493,5.49,101
Mini Funny Bunny,5.493,5.26,45
Motto,5.493,5.32,35
Van Helsing,5.493,5.43,99
Chop Chop,5.493,5.49,33
12953,5.493,5.49,156
10257,5.493,5.53,141
1028,5.493,5.55,58
La Ruta del Tesoro,5.493,5.48,75
Quick,5.493,5.31,34
Spitfire,5.493,5.47,52
3636,5.493,5.46,51
Red Code,5.493,5.42,64
14727,5.493,5.36,47
12527,5.493,5.45,263
241,5.493,5.57,579
Food Chain,5.493,5.54,133
Asalto,5.493,5.39,41
Bombs Away,5.493,5.31,34
Random Encounter: Plains of the Troll King,5.493,5.44,34
September,5.493,5.23,33
Words with Friends,5.493,5.44,51
15617,5.493,5.44,58
6460,5.493,5.49,103
20267,5.493,5.38,57
5301,5.493,5.45,38
Go: The International Travel Game,5.493,5.67,108
Guesstimation,5.493,5.47,38
Kit & Caboodle,5.493,5.36,31
18855,5.493,5.56,1216
15493,5.493,5.46,99
19059,5.492,5.36,31
Black-Handed Henry's Potion Party,5.492,5.8,31
Red Star / White Star,5.492,5.54,75
15477,5.492,5.36,51
8-28,5.492,5.4,70
Monsta,5.492,5.33,41
Custer's Luck,5.492,5.35,43
Crazy Diamond & Karatino,5.492,5.39,40
Legitimacy,5.492,5.58,82
18844,5.492,5.49,41
11418,5.492,5.69,43
Spirits!,5.492,5.58,60
18145,5.492,5.29,33
9384,5.492,5.59,83
